U,V,W,X,Y,Z,AA,AB,AC,AD,AE,AF,AG,AH,AI,AJ,AK,AL,AM,AN,AO,AP,AQ,AR,AS,AT,AU,AV,AW,AX,AY,AZ,BA,BB,BC,BD,BE,BF,BG,BH,BI,BJ,BK,BL,BM,BN,BO,BP,BQ,BR,BS,BT,BU,BV,BW,BX,BY,BZ,CA,CB,CC,CD,CE,CF,CG,CH,CI,CJ,CK,CL,CM,CN,CO,CP,CQ,CR,CS,CT,CU,CV,CW,CX,CY,CZ,DA,DB,DC,DD,DE,DF,DG,DH,DI,DJ,DK,DL,DM,DN,DO,DP,DQ,DR,DS,DT,DU,DV,DW,DX,DY,DZ,EA,EB,EC,ED,EE,EF,EG,EH,EI,EJ,EK,65535,65278,65021,64764,65536,65025,64516,64009,63504,65792,65535,65278,65021,64764,65536,65025,64516,64009,63504,0.164153696,0.312428473,0.468764362,0.619415266,0.771261812,0.291824341,0.574394464,0.847464195,1.114296427,1.374716553,0.157313959,0.291828794,0.40672202,0.532904754,0.663563091,0.137329102,0.207612457,0.285975572,0.347997938,0.407454649,0.116115075,0.091983352,0.091983352,0.091983352,0.091983352,0.091983352,0.091983352,0.091983352,0.091983352,0.091983352,0.116115075,0.116115075,0.116115075,0.091983352,0.091983352,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.969098648,0.968991058,0.968853793,0.968717874,0.968582537,0.968993913,0.96872399,0.968457682,0.968194173,0.967933039,0.969040546,0.968904544,0.968830577,0.968726129,0.968591672,0.96969321,0.970404948,0.971069148,0.971808804,0.97256276,0.999316026,0.998698215,0.998046815,0.997419103,0.996786409,0.998784065,0.99760669,0.996468899,0.995357098,0.994272014,0.999344525,0.998784047,0.998305325,0.997779564,0.997235154,0.999427795,0.999134948,0.998808435,0.998550009,0.998302272,0.014900208,0.011309981,0.011309981,0.011309981,0.011309981,0.011309981,0.011309981,0.011309981,0.011309981,0.011309981,0.014900208,0.014900208,0.014900208,0.011309981,0.011309981,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.213333333,0.404444444,0.604444444,0.795555556,0.986666667,0.377777778,0.737777778,1.08,1.408888889,1.724444444,0.204444444,0.377777778,0.524444444,0.684444444,0.848888889,0.177777778,0.266666667,0.364444444,0.44,0.511111111
0.253070282,0.254062715,0.255062961,0.262991956,0.257087271,0.260925293,0.262975779,0.26505053,0.267149932,0.262188209,0.23255107,0.240329595,0.255062961,0.269912797,0.264035575,0.260925293,0.262975779,0.26505053,0.267149932,0.269274376,0.116115075,0.116115075,0.116115075,0.091983352,0.116115075,0.091983352,0.091983352,0.091983352,0.091983352,0.116115075,0.116115075,0.116115075,0.116115075,0.091983352,0.116115075,0.091983352,0.091983352,0.091983352,0.091983352,0.091983352,0.99772202,0.997713095,0.997704099,0.997664344,0.997685893,0.997682682,0.997664487,0.997646077,0.997627449,0.997640019,0.997782656,0.997743514,0.997673496,0.997602934,0.997624238,0.997682682,0.997664487,0.997646077,0.997627449,0.997608599,0.99894554,0.998941405,0.998937238,0.9989042,0.998928803,0.998912811,0.998904268,0.998895623,0.998886875,0.998907549,0.999031037,0.998998627,0.998937238,0.998875363,0.998899852,0.998912811,0.998904268,0.998895623,0.998886875,0.998878023,0.014900208,0.014900208,0.014900208,0.011309981,0.014900208,0.011309981,0.011309981,0.011309981,0.011309981,0.014900208,0.014900208,0.014900208,0.014900208,0.011309981,0.014900208,0.011309981,0.011309981,0.011309981,0.011309981,0.011309981,0.328888889,0.328888889,0.328888889,0.337777778,0.328888889,0.337777778,0.337777778,0.337777778,0.337777778,0.328888889,0.302222222,0.311111111,0.328888889,0.346666667,0.337777778,0.337777778,0.337777778,0.337777778,0.337777778,0.337777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.229131201,0.370794232,0.472211158,0.612494425,0.753891051,0.353622437,0.591695502,0.847464195,1.107266166,1.357001134,0.208611989,0.333028153,0.444636784,0.5744298,0.698304614,0.178527832,0.238754325,0.272025544,0.312846631,0.318877551,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.091983352,0.091983352,0.091983352,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.969060859,0.968984056,0.969061477,0.9689574,0.968823889,0.968986453,0.968931253,0.968728856,0.968468137,0.968209676,0.96909289,0.969017974,0.96897495,0.968841169,0.968738232,0.969776774,0.970550543,0.971402182,0.972207785,0.973154523,0.999045287,0.998455024,0.998032454,0.99744794,0.996858787,0.998526573,0.997534602,0.996468899,0.995386391,0.994345829,0.999130783,0.998612383,0.998147347,0.997606543,0.997090397,0.999256134,0.99900519,0.99886656,0.998696472,0.998671344,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.011309981,0.011309981,0.011309981,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.297777778,0.48,0.608888889,0.786666667,0.964444444,0.457777778,0.76,1.08,1.4,1.702222222,0.271111111,0.431111111,0.573333333,0.737777778,0.893333333,0.231111111,0.306666667,0.346666667,0.395555556,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.337168653,1.716639963,1.992248537,2.221589948,2.386742635,1.496887207,1.844290657,2.197129394,2.348107297,2.458900227,1.350848127,1.730373083,1.850929869,1.979360514,2.185241801,1.428222656,1.875432526,2.068091636,2.277804684,2.395124717,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.963993462,0.962257991,0.961055121,0.960086611,0.959384625,0.963990974,0.963064075,0.962219899,0.962287019,0.962451271,0.964729758,0.963738821,0.963920579,0.964075401,0.963870004,0.964292208,0.962943011,0.962828131,0.962684083,0.962911804,0.994428464,0.992847333,0.991698964,0.990743375,0.990055239,0.99376297,0.992315456,0.990845294,0.99021622,0.989754582,0.994371466,0.992790112,0.992287792,0.991752665,0.990894826,0.994049072,0.992185698,0.991382952,0.990509147,0.990020314,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,1.737777778,2.222222222,2.568888889,2.853333333,3.053333333,1.937777778,2.368888889,2.8,2.968888889,3.084444444,1.755555556,2.24,2.386666667,2.542222222,2.795555556,1.848888889,2.408888889,2.635555556,2.88,3.004444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.64635518,0.889219501,1.089187781,1.273434736,1.393135075,0.823974609,1.152249135,1.443827888,1.609929854,1.700680272,0.711332685,0.978484779,1.140889733,1.335722305,1.438299055,0.748443604,1.058823529,1.304327609,1.53962724,1.729024943,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.967243288,0.966678107,0.966264006,0.965879927,0.965859578,0.967157983,0.966964573,0.966929045,0.967453391,0.968270097,0.967029642,0.966609414,0.966674062,0.9666789,0.966992311,0.967491517,0.967361219,0.967481454,0.967670384,0.968022977,0.997306853,0.996294919,0.995461718,0.994694022,0.994195271,0.996566772,0.995198962,0.99398405,0.993291959,0.992913832,0.997036114,0.99592298,0.995246293,0.99443449,0.994007087,0.996881485,0.995588235,0.994565302,0.993584887,0.992795729,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.84,1.151111111,1.404444444,1.635555556,1.782222222,1.066666667,1.48,1.84,2.035555556,2.133333333,0.924444444,1.266666667,1.471111111,1.715555556,1.84,0.968888889,1.36,1.662222222,1.946666667,2.168888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.365925948,0.563057908,0.765188884,0.968917734,1.156892718,0.305557251,0.380622837,0.463838428,0.555390648,0.651927438,0.198352383,0.343327993,0.458423971,0.553667277,0.635769872,0.46005249,0.76816609,1.053227106,1.342779922,1.619189342,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.9670116,0.966980175,0.966891896,0.966776197,0.966663814,0.967630976,0.968504463,0.969303681,0.970026696,0.970671655,0.967239221,0.966946364,0.966774852,0.96666483,0.966616018,0.966932865,0.966735004,0.966574642,0.966327682,0.966053719,0.998475309,0.997653925,0.996811713,0.995962843,0.995179614,0.998726845,0.998414072,0.99806734,0.997685872,0.997283636,0.999173532,0.998569467,0.9980899,0.997693053,0.997350959,0.998083115,0.996799308,0.995611554,0.994405084,0.993253378,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.475555556,0.728888889,0.986666667,1.244444444,1.48,0.395555556,0.488888889,0.591111111,0.702222222,0.817777778,0.257777778,0.444444444,0.591111111,0.711111111,0.813333333,0.595555556,0.986666667,1.342222222,1.697777778,2.031111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.469145185,3.052185855,3.501945525,3.941418926,4.221095053,3.162002563,4.062283737,4.704646909,5.212938805,5.406746032,2.670917437,3.491645686,4.191304881,4.764999,5.21122846,2.708816528,3.321799308,3.808357617,4.10567264,4.372165533,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.955708954,0.953775645,0.952256792,0.950674562,0.949800748,0.95362503,0.951182427,0.949804507,0.948868568,0.949247428,0.95519984,0.952469639,0.950395072,0.948824676,0.947754897,0.955587686,0.954370091,0.953661585,0.953615796,0.953666074,0.989711895,0.987282559,0.98540856,0.983577421,0.982412104,0.986824989,0.983073818,0.980397305,0.978279422,0.977471892,0.988871177,0.985451476,0.98253623,0.980145837,0.978286548,0.988713264,0.98615917,0.984131843,0.982893031,0.981782644,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,3.208888889,3.951111111,4.515555556,5.062222222,5.4,4.093333333,5.217777778,5.995555556,6.591111111,6.782222222,3.471111111,4.52,5.404444444,6.12,6.666666667,3.506666667,4.266666667,4.853333333,5.191111111,5.484444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.501945525,4.538796063,4.956493765,5.169868196,5.384936076,4.085540771,4.948096886,5.123147746,5.293786811,5.555555556,3.221516294,3.920805676,4.401559484,4.740776057,4.752640356,3.522491455,4.124567474,4.460521421,4.787607993,4.931972789,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.956954459,0.952403753,0.950517668,0.949503181,0.948482476,0.954816097,0.951492859,0.950946836,0.950455062,0.949537878,0.958636446,0.956085844,0.954326736,0.953211259,0.953449309,0.957233923,0.955005402,0.953766402,0.952603946,0.952180175,0.98540856,0.98108835,0.979347943,0.978458883,0.977562766,0.982976913,0.97938293,0.978653551,0.977942555,0.976851852,0.986577015,0.98366331,0.981660169,0.980246766,0.980197332,0.985322952,0.982814302,0.981414494,0.980051633,0.979450113,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,4.551111111,5.875555556,6.391111111,6.64,6.888888889,5.288888889,6.355555556,6.528888889,6.693333333,6.968888889,4.186666667,5.075555556,5.675555556,6.088888889,6.08,4.56,5.297777778,5.684444444,6.053333333,6.186666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.626930326,9.705882353,10.04396581,9.962550561,9.824902724,9.599304199,9.570934256,9.838257177,9.617397553,9.569869615,5.512828307,7.594415198,8.637672723,9.395041602,9.630350195,9.650802612,9.685121107,10.04053258,9.845881048,10.10841837,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.902224792,0.902522538,0.901761953,0.902795157,0.904210303,0.90242328,0.903236411,0.902847575,0.904513994,0.905641338,0.91877831,0.910135105,0.905902906,0.902862722,0.901961981,0.902228887,0.902789032,0.902003586,0.903580291,0.903381489,0.95988779,0.959558824,0.958150142,0.958489373,0.959062905,0.960002899,0.960121107,0.959007262,0.95992751,0.960125543,0.977029882,0.968356603,0.964009697,0.960853993,0.959873541,0.959788322,0.959645329,0.958164448,0.958975496,0.95788159,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,12.51111111,12.56444444,12.95111111,12.79555556,12.56888889,12.42666667,12.29333333,12.53777778,12.16,12.00444444,7.164444444,9.831111111,11.13777778,12.06666667,12.32,12.49333333,12.44,12.79555556,12.44888889,12.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.577957806,0.789654383,0.975443488,1.197305486,1.40008338,0.631713867,0.885813149,1.175289851,1.515021325,1.799886621,0.294108706,0.45319295,0.554934281,0.612494425,0.673985548,0.566482544,0.719723183,0.781201562,0.92447937,1.045209751,0.116115075,0.116115075,0.116115075,0.116115075,0.091983352,0.116115075,0.116115075,0.116115075,0.116115075,0.091983352,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.96751672,0.967697201,0.968035235,0.968198213,0.968186482,0.967534509,0.967769392,0.967893432,0.967751809,0.967556396,0.967874022,0.967434973,0.967267654,0.967283558,0.967269612,0.967836654,0.968558078,0.96975644,0.970575875,0.971229318,0.997591842,0.996709773,0.995935652,0.995011227,0.994166319,0.997367859,0.996309112,0.995102959,0.993687411,0.992500472,0.998774547,0.998111696,0.997687774,0.99744794,0.997191727,0.997639656,0.997001153,0.996744993,0.996148003,0.995644959,0.014900208,0.014900208,0.014900208,0.014900208,0.011309981,0.014900208,0.014900208,0.014900208,0.014900208,0.011309981,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.751111111,1.022222222,1.257777778,1.537777778,1.791111111,0.817777778,1.137777778,1.497777778,1.915555556,2.257777778,0.382222222,0.586666667,0.715555556,0.786666667,0.862222222,0.733333333,0.924444444,0.995555556,1.168888889,1.311111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.393284898,0.597390707,0.782422868,1.00698236,1.222901612,0.44631958,0.733564014,1.056714613,1.346295052,1.633361678,0.294108706,0.45319295,0.527359907,0.609034004,0.673985548,0.394821167,0.532871972,0.662626325,0.783874143,0.857426304,0.116115075,0.116115075,0.116115075,0.091983352,0.091983352,0.116115075,0.116115075,0.116115075,0.091983352,0.091983352,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.968127418,0.968219866,0.968378503,0.968299251,0.968163432,0.968176713,0.968171564,0.967960913,0.967788053,0.967527433,0.967874035,0.967464595,0.96741939,0.967313841,0.967299687,0.968418582,0.96911446,0.969826428,0.97049356,0.971301068,0.998361313,0.997510872,0.996739905,0.99580424,0.994904577,0.998140335,0.996943483,0.995597022,0.994390437,0.993194326,0.998774547,0.998111696,0.997802667,0.997462358,0.997191727,0.998354912,0.9977797,0.997239057,0.996733858,0.99642739,0.014900208,0.014900208,0.014900208,0.011309981,0.011309981,0.014900208,0.014900208,0.014900208,0.011309981,0.011309981,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.511111111,0.773333333,1.008888889,1.293333333,1.564444444,0.577777778,0.942222222,1.346666667,1.702222222,2.048888889,0.382222222,0.586666667,0.68,0.782222222,0.862222222,0.511111111,0.684444444,0.844444444,0.991111111,1.075555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.519820039,0.714122225,0.913401146,1.135017917,1.375764314,0.590515137,0.816608997,1.102052204,1.420112797,1.732568027,0.475361746,0.652323186,0.744508104,0.823580074,0.854641467,0.593948364,0.775086505,0.889314279,1.005327376,1.084183673,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.968732184,0.968949194,0.969082191,0.969128919,0.969028486,0.968664092,0.968940775,0.968922788,0.968728044,0.968508107,0.968087674,0.967530598,0.967395503,0.967291087,0.967430815,0.968662798,0.969180337,0.969987961,0.970781969,0.971717545,0.997834083,0.997024491,0.996194162,0.995270759,0.994267649,0.99753952,0.996597463,0.995408116,0.994082863,0.992780967,0.998019326,0.997281987,0.996897883,0.996568416,0.996438994,0.997525215,0.996770473,0.996294524,0.995811136,0.995482568,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.675555556,0.924444444,1.177777778,1.457777778,1.76,0.764444444,1.048888889,1.404444444,1.795555556,2.173333333,0.617777778,0.844444444,0.96,1.057777778,1.093333333,0.768888889,0.995555556,1.133333333,1.271111111,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.383025292,0.683222705,0.937528723,1.148859599,1.358393552,0.542449951,0.982698962,1.335715171,1.64508116,1.913265306,0.420643847,0.710688945,0.95131591,1.176542963,1.347971095,0.518417358,0.830449827,0.976501953,1.061569467,1.066468254,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.967539157,0.966817947,0.966248685,0.965801327,0.965322967,0.967900137,0.967493516,0.967250809,0.967046308,0.966877827,0.967800112,0.967467653,0.967201727,0.966938629,0.966830285,0.968019314,0.968217414,0.968952372,0.969829213,0.970943323,0.998404061,0.997153239,0.99609363,0.995213085,0.994340027,0.997739792,0.995905421,0.99443452,0.993145495,0.992028061,0.998247317,0.997038796,0.996036184,0.995097738,0.994383454,0.997839928,0.996539792,0.995931242,0.995576794,0.995556382,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.497777778,0.884444444,1.208888889,1.475555556,1.737777778,0.702222222,1.262222222,1.702222222,2.08,2.4,0.546666667,0.92,1.226666667,1.511111111,1.724444444,0.671111111,1.066666667,1.244444444,1.342222222,1.337777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2838491,0.429159991,0.623870217,0.823580074,1.021400778,0.226593018,0.283737024,0.345263191,0.407755159,0.503117914,0.188092777,0.271229114,0.379147645,0.477538026,0.576709283,0.367355347,0.643598616,0.948601897,1.251386524,1.534155329,0.116115075,0.116115075,0.116115075,0.091983352,0.091983352,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.091983352,0.091983352,0.091983352,0.091983352,0.968877371,0.969007656,0.968898141,0.96879043,0.968654976,0.969534007,0.97045595,0.971334479,0.972229635,0.972923854,0.96891865,0.96893651,0.968833452,0.968761444,0.968659585,0.968896218,0.968807181,0.968540916,0.9682786,0.968020415,0.998817295,0.998211833,0.997400541,0.996568416,0.995744163,0.999055862,0.998817762,0.998561403,0.99830102,0.997903675,0.99921628,0.998869879,0.998420218,0.998010258,0.997597045,0.998469353,0.997318339,0.996047492,0.994785889,0.993607686,0.014900208,0.014900208,0.014900208,0.011309981,0.011309981,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.011309981,0.011309981,0.011309981,0.011309981,0.368888889,0.555555556,0.804444444,1.057777778,1.306666667,0.293333333,0.364444444,0.44,0.515555556,0.631111111,0.244444444,0.351111111,0.488888889,0.613333333,0.737777778,0.475555556,0.826666667,1.208888889,1.582222222,1.924444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
